,a,b,c
4773,50,85,30
4774,50,85,35
4775,50,85,40
4776,50,85,45
4777,50,85,50
4778,50,85,55
4779,50,85,60
4780,50,85,65
4781,50,85,70
4782,50,85,75
4783,50,85,80
4784,50,85,85
4785,50,85,90
4786,50,85,95
4787,50,85,100
4788,50,90,0
4789,50,90,5
4790,50,90,10
4791,50,90,15
4792,50,90,20
4793,50,90,25
4794,50,90,30
4795,50,90,35
4796,50,90,40
4797,50,90,45
4798,50,90,50
4799,50,90,55
4800,50,90,60
4801,50,90,65
4802,50,90,70
4803,50,90,75
4804,50,90,80
4805,50,90,85
4806,50,90,90
4807,50,90,95
4808,50,90,100
4809,50,95,0
4810,50,95,5
4811,50,95,10
4812,50,95,15
4813,50,95,20
4814,50,95,25
4815,50,95,30
4816,50,95,35
4817,50,95,40
4818,50,95,45
4819,50,95,50
4820,50,95,55
4821,50,95,60
4822,50,95,65
4823,50,95,70
4824,50,95,75
4825,50,95,80
4826,50,95,85
4827,50,95,90
4828,50,95,95
4829,50,95,100
4830,50,100,0
4831,50,100,5
4832,50,100,10
4833,50,100,15
4834,50,100,20
4835,50,100,25
4836,50,100,30
4837,50,100,35
4838,50,100,40
4839,50,100,45
4840,50,100,50
4841,50,100,55
4842,50,100,60
4843,50,100,65
4844,50,100,70
4845,50,100,75
4846,50,100,80
4847,50,100,85
4848,50,100,90
4849,50,100,95
4850,50,100,100
4851,55,0,0
4852,55,0,5
4853,55,0,10
4854,55,0,15
4855,55,0,20
4856,55,0,25
4857,55,0,30
4858,55,0,35
4859,55,0,40
4860,55,0,45
4861,55,0,50
4862,55,0,55
4863,55,0,60
4864,55,0,65
4865,55,0,70
4866,55,0,75
4867,55,0,80
4868,55,0,85
4869,55,0,90
4870,55,0,95
4871,55,0,100
4872,55,5,0
4873,55,5,5
4874,55,5,10
4875,55,5,15
4876,55,5,20
4877,55,5,25
4878,55,5,30
4879,55,5,35
4880,55,5,40
4881,55,5,45
4882,55,5,50
4883,55,5,55
4884,55,5,60
4885,55,5,65
4886,55,5,70
4887,55,5,75
4888,55,5,80
4889,55,5,85
4890,55,5,90
4891,55,5,95
4892,55,5,100
4893,55,10,0
4894,55,10,5
4895,55,10,10
4896,55,10,15
4897,55,10,20
4898,55,10,25
4899,55,10,30
4900,55,10,35
4901,55,10,40
4902,55,10,45
4903,55,10,50
4904,55,10,55
4905,55,10,60
4906,55,10,65
4907,55,10,70
4908,55,10,75
4909,55,10,80
4910,55,10,85
4911,55,10,90
4912,55,10,95
4913,55,10,100
4914,55,15,0
4915,55,15,5
4916,55,15,10
4917,55,15,15
4918,55,15,20
4919,55,15,25
4920,55,15,30
4921,55,15,35
4922,55,15,40
4923,55,15,45
4924,55,15,50
4925,55,15,55
4926,55,15,60
4927,55,15,65
4928,55,15,70
4929,55,15,75
4930,55,15,80
4931,55,15,85
4932,55,15,90
4933,55,15,95
4934,55,15,100
4935,55,20,0
4936,55,20,5
4937,55,20,10
4938,55,20,15
4939,55,20,20
4940,55,20,25
4941,55,20,30
4942,55,20,35
4943,55,20,40
4944,55,20,45
4945,55,20,50
4946,55,20,55
4947,55,20,60
4948,55,20,65
4949,55,20,70
4950,55,20,75
4951,55,20,80
4952,55,20,85
4953,55,20,90
4954,55,20,95
4955,55,20,100
4956,55,25,0
4957,55,25,5
4958,55,25,10
4959,55,25,15
4960,55,25,20
4961,55,25,25
4962,55,25,30
4963,55,25,35
4964,55,25,40
4965,55,25,45
4966,55,25,50
4967,55,25,55
4968,55,25,60
4969,55,25,65
4970,55,25,70
4971,55,25,75
4972,55,25,80
4973,55,25,85
4974,55,25,90
4975,55,25,95
4976,55,25,100
4977,55,30,0
4978,55,30,5
4979,55,30,10
4980,55,30,15
4981,55,30,20
4982,55,30,25
4983,55,30,30
4984,55,30,35
4985,55,30,40
4986,55,30,45
4987,55,30,50
4988,55,30,55
4989,55,30,60
4990,55,30,65
4991,55,30,70
4992,55,30,75
4993,55,30,80
4994,55,30,85
4995,55,30,90
4996,55,30,95
4997,55,30,100
4998,55,35,0
4999,55,35,5
5000,55,35,10
5001,55,35,15
5002,55,35,20
5003,55,35,25
5004,55,35,30
5005,55,35,35
5006,55,35,40
5007,55,35,45
5008,55,35,50
5009,55,35,55
5010,55,35,60
5011,55,35,65
5012,55,35,70
5013,55,35,75
5014,55,35,80
5015,55,35,85
5016,55,35,90
5017,55,35,95
5018,55,35,100
5019,55,40,0
5020,55,40,5
5021,55,40,10
5022,55,40,15
5023,55,40,20
5024,55,40,25
5025,55,40,30
5026,55,40,35
5027,55,40,40
5028,55,40,45
5029,55,40,50
5030,55,40,55
5031,55,40,60
5032,55,40,65
5033,55,40,70
5034,55,40,75
5035,55,40,80
5036,55,40,85
5037,55,40,90
5038,55,40,95
5039,55,40,100
5040,55,45,0
5041,55,45,5
5042,55,45,10
5043,55,45,15
5044,55,45,20
5045,55,45,25
5046,55,45,30
5047,55,45,35
5048,55,45,40
5049,55,45,45
5050,55,45,50
5051,55,45,55
5052,55,45,60
5053,55,45,65
5054,55,45,70
5055,55,45,75
5056,55,45,80
5057,55,45,85
5058,55,45,90
5059,55,45,95
5060,55,45,100
5061,55,50,0
5062,55,50,5
5063,55,50,10
5064,55,50,15
5065,55,50,20
5066,55,50,25
5067,55,50,30
5068,55,50,35
5069,55,50,40
5070,55,50,45
5071,55,50,50
5072,55,50,55
5073,55,50,60
5074,55,50,65
5075,55,50,70
5076,55,50,75
5077,55,50,80
5078,55,50,85
5079,55,50,90
5080,55,50,95
5081,55,50,100
5082,55,55,0
5083,55,55,5
5084,55,55,10
5085,55,55,15
5086,55,55,20
5087,55,55,25
5088,55,55,30
5089,55,55,35
5090,55,55,40
5091,55,55,45
5092,55,55,50
5093,55,55,55
5094,55,55,60
5095,55,55,65
5096,55,55,70
5097,55,55,75
5098,55,55,80
5099,55,55,85
5100,55,55,90
5101,55,55,95
5102,55,55,100
5103,55,60,0
5104,55,60,5
5105,55,60,10
5106,55,60,15
5107,55,60,20
5108,55,60,25
5109,55,60,30
5110,55,60,35
5111,55,60,40
5112,55,60,45
5113,55,60,50
5114,55,60,55
5115,55,60,60
5116,55,60,65
5117,55,60,70
5118,55,60,75
5119,55,60,80
5120,55,60,85
5121,55,60,90
5122,55,60,95
5123,55,60,100
5124,55,65,0
5125,55,65,5
5126,55,65,10
5127,55,65,15
5128,55,65,20
5129,55,65,25
5130,55,65,30
5131,55,65,35
5132,55,65,40
5133,55,65,45
5134,55,65,50
5135,55,65,55
5136,55,65,60
5137,55,65,65
5138,55,65,70
5139,55,65,75
5140,55,65,80
5141,55,65,85
5142,55,65,90
5143,55,65,95
5144,55,65,100
5145,55,70,0
5146,55,70,5
5147,55,70,10
5148,55,70,15
5149,55,70,20
5150,55,70,25
5151,55,70,30
5152,55,70,35
5153,55,70,40
5154,55,70,45
5155,55,70,50
5156,55,70,55
5157,55,70,60
5158,55,70,65
5159,55,70,70
5160,55,70,75
5161,55,70,80
5162,55,70,85
5163,55,70,90
5164,55,70,95
5165,55,70,100
5166,55,75,0
5167,55,75,5
5168,55,75,10
5169,55,75,15
5170,55,75,20
5171,55,75,25
5172,55,75,30
5173,55,75,35
5174,55,75,40
5175,55,75,45
5176,55,75,50
5177,55,75,55
5178,55,75,60
5179,55,75,65
5180,55,75,70
5181,55,75,75
5182,55,75,80
5183,55,75,85
5184,55,75,90
5185,55,75,95
5186,55,75,100
5187,55,80,0
5188,55,80,5
5189,55,80,10
5190,55,80,15
5191,55,80,20
5192,55,80,25
5193,55,80,30
5194,55,80,35
5195,55,80,40
5196,55,80,45
5197,55,80,50
5198,55,80,55
5199,55,80,60
5200,55,80,65
5201,55,80,70
5202,55,80,75
5203,55,80,80
5204,55,80,85
5205,55,80,90
5206,55,80,95
5207,55,80,100
5208,55,85,0
5209,55,85,5
5210,55,85,10
5211,55,85,15
5212,55,85,20
5213,55,85,25
5214,55,85,30
5215,55,85,35
5216,55,85,40
5217,55,85,45
5218,55,85,50
5219,55,85,55
5220,55,85,60
5221,55,85,65
5222,55,85,70
5223,55,85,75
5224,55,85,80
5225,55,85,85
5226,55,85,90
5227,55,85,95
5228,55,85,100
5229,55,90,0
5230,55,90,5
5231,55,90,10
5232,55,90,15
5233,55,90,20
5234,55,90,25
5235,55,90,30
5236,55,90,35
5237,55,90,40
5238,55,90,45
5239,55,90,50
5240,55,90,55
5241,55,90,60
5242,55,90,65
5243,55,90,70
5244,55,90,75
5245,55,90,80
5246,55,90,85
5247,55,90,90
5248,55,90,95
5249,55,90,100
5250,55,95,0
5251,55,95,5
5252,55,95,10
5253,55,95,15
5254,55,95,20
5255,55,95,25
5256,55,95,30
5257,55,95,35
5258,55,95,40
5259,55,95,45
5260,55,95,50
5261,55,95,55
5262,55,95,60
5263,55,95,65
5264,55,95,70
5265,55,95,75
5266,55,95,80
5267,55,95,85
5268,55,95,90
5269,55,95,95
5270,55,95,100
5271,55,100,0
5272,55,100,5
5273,55,100,10
5274,55,100,15
5275,55,100,20
5276,55,100,25
5277,55,100,30
5278,55,100,35
5279,55,100,40
5280,55,100,45
5281,55,100,50
5282,55,100,55
5283,55,100,60
5284,55,100,65
5285,55,100,70
5286,55,100,75
5287,55,100,80
5288,55,100,85
5289,55,100,90
5290,55,100,95
5291,55,100,100
5292,60,0,0
5293,60,0,5
5294,60,0,10
5295,60,0,15
5296,60,0,20
5297,60,0,25
5298,60,0,30
5299,60,0,35
5300,60,0,40
5301,60,0,45
5302,60,0,50
5303,60,0,55
5304,60,0,60
5305,60,0,65
5306,60,0,70
5307,60,0,75
5308,60,0,80
5309,60,0,85
5310,60,0,90
5311,60,0,95
5312,60,0,100
5313,60,5,0
5314,60,5,5
5315,60,5,10
5316,60,5,15
5317,60,5,20
5318,60,5,25
5319,60,5,30
5320,60,5,35
5321,60,5,40
5322,60,5,45
5323,60,5,50
5324,60,5,55
5325,60,5,60
5326,60,5,65
5327,60,5,70
5328,60,5,75
5329,60,5,80
5330,60,5,85
5331,60,5,90
5332,60,5,95
5333,60,5,100
5334,60,10,0
5335,60,10,5
5336,60,10,10
5337,60,10,15
5338,60,10,20
5339,60,10,25
5340,60,10,30
5341,60,10,35
5342,60,10,40
5343,60,10,45
5344,60,10,50
5345,60,10,55
5346,60,10,60
5347,60,10,65
5348,60,10,70
5349,60,10,75
5350,60,10,80
5351,60,10,85
5352,60,10,90
5353,60,10,95
5354,60,10,100
5355,60,15,0
5356,60,15,5
5357,60,15,10
5358,60,15,15
5359,60,15,20
5360,60,15,25
5361,60,15,30
5362,60,15,35
5363,60,15,40
5364,60,15,45
5365,60,15,50
5366,60,15,55
5367,60,15,60
5368,60,15,65
5369,60,15,70
5370,60,15,75
5371,60,15,80
5372,60,15,85
5373,60,15,90
5374,60,15,95
5375,60,15,100
5376,60,20,0
5377,60,20,5
5378,60,20,10
5379,60,20,15
5380,60,20,20
5381,60,20,25
5382,60,20,30
5383,60,20,35
5384,60,20,40
5385,60,20,45
5386,60,20,50
5387,60,20,55
5388,60,20,60
5389,60,20,65
5390,60,20,70
5391,60,20,75
5392,60,20,80
5393,60,20,85
5394,60,20,90
5395,60,20,95
5396,60,20,100
5397,60,25,0
5398,60,25,5
5399,60,25,10
5400,60,25,15
5401,60,25,20
5402,60,25,25
5403,60,25,30
5404,60,25,35
5405,60,25,40
5406,60,25,45
5407,60,25,50
5408,60,25,55
5409,60,25,60
5410,60,25,65
5411,60,25,70
5412,60,25,75
5413,60,25,80
5414,60,25,85
5415,60,25,90
5416,60,25,95
5417,60,25,100
5418,60,30,0
5419,60,30,5
5420,60,30,10
5421,60,30,15
5422,60,30,20
5423,60,30,25
5424,60,30,30
5425,60,30,35
5426,60,30,40
5427,60,30,45
5428,60,30,50
5429,60,30,55
5430,60,30,60
5431,60,30,65
5432,60,30,70
5433,60,30,75
5434,60,30,80
5435,60,30,85
5436,60,30,90
5437,60,30,95
5438,60,30,100
5439,60,35,0
5440,60,35,5
5441,60,35,10
5442,60,35,15
5443,60,35,20
5444,60,35,25
5445,60,35,30
5446,60,35,35
5447,60,35,40
5448,60,35,45
5449,60,35,50
5450,60,35,55
5451,60,35,60
5452,60,35,65
5453,60,35,70
5454,60,35,75
5455,60,35,80
5456,60,35,85
5457,60,35,90
5458,60,35,95
5459,60,35,100
5460,60,40,0
5461,60,40,5
5462,60,40,10
5463,60,40,15
5464,60,40,20
5465,60,40,25
5466,60,40,30
5467,60,40,35
5468,60,40,40
5469,60,40,45
5470,60,40,50
5471,60,40,55
5472,60,40,60
5473,60,40,65
5474,60,40,70
5475,60,40,75
5476,60,40,80
5477,60,40,85
5478,60,40,90
5479,60,40,95
5480,60,40,100
5481,60,45,0
5482,60,45,5
5483,60,45,10
5484,60,45,15
5485,60,45,20
5486,60,45,25
5487,60,45,30
5488,60,45,35
5489,60,45,40
5490,60,45,45
5491,60,45,50
5492,60,45,55
5493,60,45,60
5494,60,45,65
5495,60,45,70
5496,60,45,75
5497,60,45,80
5498,60,45,85
5499,60,45,90
5500,60,45,95
5501,60,45,100
5502,60,50,0
5503,60,50,5
5504,60,50,10
5505,60,50,15
5506,60,50,20
5507,60,50,25
5508,60,50,30
5509,60,50,35
5510,60,50,40
5511,60,50,45
5512,60,50,50
5513,60,50,55
5514,60,50,60
5515,60,50,65
5516,60,50,70
5517,60,50,75
5518,60,50,80
5519,60,50,85
5520,60,50,90
5521,60,50,95
5522,60,50,100
5523,60,55,0
5524,60,55,5
5525,60,55,10
5526,60,55,15
5527,60,55,20
5528,60,55,25
5529,60,55,30
5530,60,55,35
5531,60,55,40
5532,60,55,45
5533,60,55,50
5534,60,55,55
5535,60,55,60
5536,60,55,65
5537,60,55,70
5538,60,55,75
5539,60,55,80
5540,60,55,85
5541,60,55,90
5542,60,55,95
5543,60,55,100
5544,60,60,0
5545,60,60,5
5546,60,60,10
5547,60,60,15
5548,60,60,20
5549,60,60,25
5550,60,60,30
5551,60,60,35
5552,60,60,40
5553,60,60,45
5554,60,60,50
5555,60,60,55
5556,60,60,60
5557,60,60,65
5558,60,60,70
5559,60,60,75
5560,60,60,80
5561,60,60,85
5562,60,60,90
5563,60,60,95
5564,60,60,100
5565,60,65,0
5566,60,65,5
5567,60,65,10
5568,60,65,15
5569,60,65,20
5570,60,65,25
5571,60,65,30
5572,60,65,35
5573,60,65,40
5574,60,65,45
5575,60,65,50
5576,60,65,55
5577,60,65,60
5578,60,65,65
5579,60,65,70
5580,60,65,75
5581,60,65,80
5582,60,65,85
5583,60,65,90
5584,60,65,95
5585,60,65,100
5586,60,70,0
5587,60,70,5
5588,60,70,10
5589,60,70,15
5590,60,70,20
5591,60,70,25
5592,60,70,30
5593,60,70,35
5594,60,70,40
5595,60,70,45
5596,60,70,50
5597,60,70,55
5598,60,70,60
5599,60,70,65
5600,60,70,70
5601,60,70,75
5602,60,70,80
5603,60,70,85
5604,60,70,90
5605,60,70,95
5606,60,70,100
5607,60,75,0
5608,60,75,5
5609,60,75,10
5610,60,75,15
5611,60,75,20
5612,60,75,25
5613,60,75,30
5614,60,75,35
5615,60,75,40
5616,60,75,45
5617,60,75,50
5618,60,75,55
5619,60,75,60
5620,60,75,65
5621,60,75,70
5622,60,75,75
5623,60,75,80
5624,60,75,85
5625,60,75,90
5626,60,75,95
5627,60,75,100
5628,60,80,0
5629,60,80,5
5630,60,80,10
5631,60,80,15
5632,60,80,20
5633,60,80,25
5634,60,80,30
5635,60,80,35
5636,60,80,40
5637,60,80,45
5638,60,80,50
5639,60,80,55
5640,60,80,60
5641,60,80,65
5642,60,80,70
5643,60,80,75
5644,60,80,80
5645,60,80,85
5646,60,80,90
5647,60,80,95
5648,60,80,100
5649,60,85,0
5650,60,85,5
5651,60,85,10
5652,60,85,15
5653,60,85,20
5654,60,85,25
5655,60,85,30
5656,60,85,35
5657,60,85,40
5658,60,85,45
5659,60,85,50
5660,60,85,55
5661,60,85,60
5662,60,85,65
5663,60,85,70
5664,60,85,75
5665,60,85,80
5666,60,85,85
5667,60,85,90
5668,60,85,95
5669,60,85,100
5670,60,90,0
5671,60,90,5
5672,60,90,10
5673,60,90,15
5674,60,90,20
5675,60,90,25
5676,60,90,30
5677,60,90,35
5678,60,90,40
5679,60,90,45
5680,60,90,50
5681,60,90,55
5682,60,90,60
5683,60,90,65
5684,60,90,70
5685,60,90,75
5686,60,90,80
5687,60,90,85
5688,60,90,90
5689,60,90,95
5690,60,90,100
5691,60,95,0
5692,60,95,5
5693,60,95,10
5694,60,95,15
5695,60,95,20
5696,60,95,25
5697,60,95,30
5698,60,95,35
5699,60,95,40
5700,60,95,45
5701,60,95,50
5702,60,95,55
5703,60,95,60
5704,60,95,65
5705,60,95,70
5706,60,95,75
5707,60,95,80
5708,60,95,85
5709,60,95,90
5710,60,95,95
5711,60,95,100
5712,60,100,0
5713,60,100,5
5714,60,100,10
5715,60,100,15
5716,60,100,20
5717,60,100,25
5718,60,100,30
5719,60,100,35
5720,60,100,40
5721,60,100,45
5722,60,100,50
5723,60,100,55
5724,60,100,60
5725,60,100,65
5726,60,100,70
5727,60,100,75
5728,60,100,80
5729,60,100,85
5730,60,100,90
5731,60,100,95
5732,60,100,100
5733,65,0,0
5734,65,0,5
5735,65,0,10
5736,65,0,15
5737,65,0,20
5738,65,0,25
5739,65,0,30
5740,65,0,35
5741,65,0,40
5742,65,0,45
5743,65,0,50
5744,65,0,55
5745,65,0,60
5746,65,0,65
5747,65,0,70
5748,65,0,75
5749,65,0,80
5750,65,0,85
5751,65,0,90
5752,65,0,95
5753,65,0,100
5754,65,5,0
5755,65,5,5
5756,65,5,10
5757,65,5,15
5758,65,5,20
5759,65,5,25
5760,65,5,30
5761,65,5,35
5762,65,5,40
5763,65,5,45
5764,65,5,50
5765,65,5,55
5766,65,5,60
5767,65,5,65
5768,65,5,70
5769,65,5,75
5770,65,5,80
5771,65,5,85
5772,65,5,90
5773,65,5,95
5774,65,5,100
5775,65,10,0
5776,65,10,5
5777,65,10,10
5778,65,10,15
5779,65,10,20
5780,65,10,25
5781,65,10,30
5782,65,10,35
5783,65,10,40
5784,65,10,45
5785,65,10,50
5786,65,10,55
5787,65,10,60
5788,65,10,65
5789,65,10,70
5790,65,10,75
5791,65,10,80
5792,65,10,85
5793,65,10,90
5794,65,10,95
5795,65,10,100
5796,65,15,0
5797,65,15,5
5798,65,15,10
5799,65,15,15
5800,65,15,20
5801,65,15,25
5802,65,15,30
5803,65,15,35
5804,65,15,40
5805,65,15,45
5806,65,15,50
5807,65,15,55
5808,65,15,60
5809,65,15,65
5810,65,15,70
5811,65,15,75
5812,65,15,80
5813,65,15,85
5814,65,15,90
5815,65,15,95
5816,65,15,100
5817,65,20,0
5818,65,20,5
5819,65,20,10
5820,65,20,15
5821,65,20,20
5822,65,20,25
5823,65,20,30
5824,65,20,35
5825,65,20,40
5826,65,20,45
5827,65,20,50
5828,65,20,55
5829,65,20,60
5830,65,20,65
5831,65,20,70
5832,65,20,75
5833,65,20,80
5834,65,20,85
5835,65,20,90
5836,65,20,95
5837,65,20,100
5838,65,25,0
5839,65,25,5
5840,65,25,10
5841,65,25,15
5842,65,25,20
5843,65,25,25
5844,65,25,30
5845,65,25,35
5846,65,25,40
5847,65,25,45
5848,65,25,50
5849,65,25,55
5850,65,25,60
5851,65,25,65
5852,65,25,70
5853,65,25,75
5854,65,25,80
5855,65,25,85
5856,65,25,90
5857,65,25,95
5858,65,25,100
5859,65,30,0
5860,65,30,5
5861,65,30,10
5862,65,30,15
5863,65,30,20
5864,65,30,25
5865,65,30,30
5866,65,30,35
5867,65,30,40
5868,65,30,45
5869,65,30,50
5870,65,30,55
5871,65,30,60
5872,65,30,65
5873,65,30,70
5874,65,30,75
5875,65,30,80
5876,65,30,85
5877,65,30,90
5878,65,30,95
5879,65,30,100
5880,65,35,0
5881,65,35,5
5882,65,35,10
5883,65,35,15
5884,65,35,20
5885,65,35,25
5886,65,35,30
5887,65,35,35
5888,65,35,40
5889,65,35,45
5890,65,35,50
5891,65,35,55
5892,65,35,60
5893,65,35,65
5894,65,35,70
5895,65,35,75
5896,65,35,80
5897,65,35,85
5898,65,35,90
5899,65,35,95
5900,65,35,100
5901,65,40,0
5902,65,40,5
5903,65,40,10
5904,65,40,15
5905,65,40,20
5906,65,40,25
5907,65,40,30
5908,65,40,35
5909,65,40,40
5910,65,40,45
5911,65,40,50
5912,65,40,55
5913,65,40,60
5914,65,40,65
5915,65,40,70
5916,65,40,75
5917,65,40,80
5918,65,40,85
5919,65,40,90
5920,65,40,95
5921,65,40,100
5922,65,45,0
5923,65,45,5
5924,65,45,10
5925,65,45,15
5926,65,45,20
5927,65,45,25
5928,65,45,30
5929,65,45,35
5930,65,45,40
5931,65,45,45
5932,65,45,50
5933,65,45,55
5934,65,45,60
5935,65,45,65
5936,65,45,70
5937,65,45,75
5938,65,45,80
5939,65,45,85
5940,65,45,90
5941,65,45,95
5942,65,45,100
5943,65,50,0
5944,65,50,5
5945,65,50,10
5946,65,50,15
5947,65,50,20
5948,65,50,25
5949,65,50,30
5950,65,50,35
5951,65,50,40
5952,65,50,45
5953,65,50,50
5954,65,50,55
5955,65,50,60
5956,65,50,65
5957,65,50,70
5958,65,50,75
5959,65,50,80
5960,65,50,85
5961,65,50,90
5962,65,50,95
5963,65,50,100
5964,65,55,0
5965,65,55,5
5966,65,55,10
5967,65,55,15
5968,65,55,20
5969,65,55,25
5970,65,55,30
5971,65,55,35
5972,65,55,40
5973,65,55,45
5974,65,55,50
5975,65,55,55
5976,65,55,60
5977,65,55,65
5978,65,55,70
5979,65,55,75
5980,65,55,80
5981,65,55,85
5982,65,55,90
5983,65,55,95
5984,65,55,100
5985,65,60,0
5986,65,60,5
5987,65,60,10
5988,65,60,15
5989,65,60,20
5990,65,60,25
5991,65,60,30
5992,65,60,35
5993,65,60,40
5994,65,60,45
5995,65,60,50
5996,65,60,55
5997,65,60,60
5998,65,60,65
5999,65,60,70
6000,65,60,75
6001,65,60,80
6002,65,60,85
6003,65,60,90
6004,65,60,95
6005,65,60,100
6006,65,65,0
6007,65,65,5
6008,65,65,10
6009,65,65,15
6010,65,65,20
6011,65,65,25
6012,65,65,30
6013,65,65,35
6014,65,65,40
6015,65,65,45
6016,65,65,50
6017,65,65,55
6018,65,65,60
6019,65,65,65
6020,65,65,70
6021,65,65,75
6022,65,65,80
6023,65,65,85
6024,65,65,90
6025,65,65,95
6026,65,65,100
6027,65,70,0
6028,65,70,5
6029,65,70,10
6030,65,70,15
6031,65,70,20
6032,65,70,25
6033,65,70,30
6034,65,70,35
6035,65,70,40
6036,65,70,45
6037,65,70,50
6038,65,70,55
6039,65,70,60
6040,65,70,65
6041,65,70,70
6042,65,70,75
6043,65,70,80
6044,65,70,85
6045,65,70,90
6046,65,70,95
6047,65,70,100
6048,65,75,0
6049,65,75,5
6050,65,75,10
6051,65,75,15
6052,65,75,20
6053,65,75,25
6054,65,75,30
6055,65,75,35
6056,65,75,40
6057,65,75,45
6058,65,75,50
6059,65,75,55
6060,65,75,60
6061,65,75,65
6062,65,75,70
6063,65,75,75
6064,65,75,80
6065,65,75,85
6066,65,75,90
6067,65,75,95
6068,65,75,100
6069,65,80,0
6070,65,80,5
6071,65,80,10
6072,65,80,15
6073,65,80,20
6074,65,80,25
6075,65,80,30
6076,65,80,35
6077,65,80,40
6078,65,80,45
6079,65,80,50
6080,65,80,55
6081,65,80,60
6082,65,80,65
6083,65,80,70
6084,65,80,75
6085,65,80,80
6086,65,80,85
6087,65,80,90
6088,65,80,95
6089,65,80,100
6090,65,85,0
6091,65,85,5
6092,65,85,10
6093,65,85,15
6094,65,85,20
6095,65,85,25
6096,65,85,30
6097,65,85,35
6098,65,85,40
6099,65,85,45
6100,65,85,50
6101,65,85,55
6102,65,85,60
6103,65,85,65
6104,65,85,70
6105,65,85,75
6106,65,85,80
6107,65,85,85
6108,65,85,90
6109,65,85,95
6110,65,85,100
6111,65,90,0
6112,65,90,5
6113,65,90,10
6114,65,90,15
6115,65,90,20
6116,65,90,25
6117,65,90,30
6118,65,90,35
6119,65,90,40
6120,65,90,45
6121,65,90,50
6122,65,90,55
6123,65,90,60
6124,65,90,65
6125,65,90,70
6126,65,90,75
6127,65,90,80
6128,65,90,85
6129,65,90,90
6130,65,90,95
6131,65,90,100
6132,65,95,0
6133,65,95,5
6134,65,95,10
6135,65,95,15
6136,65,95,20
6137,65,95,25
6138,65,95,30
6139,65,95,35
6140,65,95,40
6141,65,95,45
6142,65,95,50
6143,65,95,55
6144,65,95,60
6145,65,95,65
6146,65,95,70
6147,65,95,75
6148,65,95,80
6149,65,95,85
6150,65,95,90
6151,65,95,95
6152,65,95,100
6153,65,100,0
6154,65,100,5
6155,65,100,10
6156,65,100,15
6157,65,100,20
6158,65,100,25
6159,65,100,30
6160,65,100,35
6161,65,100,40
6162,65,100,45
6163,65,100,50
6164,65,100,55
6165,65,100,60
6166,65,100,65
6167,65,100,70
6168,65,100,75
6169,65,100,80
6170,65,100,85
6171,65,100,90
6172,65,100,95
6173,65,100,100
6174,70,0,0
6175,70,0,5
6176,70,0,10
6177,70,0,15
6178,70,0,20
6179,70,0,25
6180,70,0,30
6181,70,0,35
6182,70,0,40
6183,70,0,45
6184,70,0,50
6185,70,0,55
6186,70,0,60
6187,70,0,65
6188,70,0,70
6189,70,0,75
6190,70,0,80
6191,70,0,85
6192,70,0,90
6193,70,0,95
6194,70,0,100
6195,70,5,0
6196,70,5,5
6197,70,5,10
6198,70,5,15
6199,70,5,20
6200,70,5,25
6201,70,5,30
6202,70,5,35
6203,70,5,40
6204,70,5,45
6205,70,5,50
6206,70,5,55
6207,70,5,60
6208,70,5,65
6209,70,5,70
6210,70,5,75
6211,70,5,80
6212,70,5,85
6213,70,5,90
6214,70,5,95
6215,70,5,100
6216,70,10,0
6217,70,10,5
6218,70,10,10
6219,70,10,15
6220,70,10,20
6221,70,10,25
6222,70,10,30
6223,70,10,35
6224,70,10,40
6225,70,10,45
6226,70,10,50
6227,70,10,55
6228,70,10,60
6229,70,10,65
6230,70,10,70
6231,70,10,75
6232,70,10,80
6233,70,10,85
6234,70,10,90
6235,70,10,95
6236,70,10,100
6237,70,15,0
6238,70,15,5
6239,70,15,10
6240,70,15,15
6241,70,15,20
6242,70,15,25
6243,70,15,30
6244,70,15,35
6245,70,15,40
6246,70,15,45
6247,70,15,50
6248,70,15,55
6249,70,15,60
6250,70,15,65
6251,70,15,70
6252,70,15,75
6253,70,15,80
6254,70,15,85
6255,70,15,90
6256,70,15,95
6257,70,15,100
6258,70,20,0
6259,70,20,5
6260,70,20,10
6261,70,20,15
6262,70,20,20
6263,70,20,25
6264,70,20,30
6265,70,20,35
6266,70,20,40
6267,70,20,45
6268,70,20,50
6269,70,20,55
6270,70,20,60
6271,70,20,65
6272,70,20,70
6273,70,20,75
6274,70,20,80
6275,70,20,85
6276,70,20,90
6277,70,20,95
6278,70,20,100
6279,70,25,0
6280,70,25,5
6281,70,25,10
6282,70,25,15
6283,70,25,20
6284,70,25,25
6285,70,25,30
6286,70,25,35
6287,70,25,40
6288,70,25,45
6289,70,25,50
6290,70,25,55
6291,70,25,60
6292,70,25,65
6293,70,25,70
6294,70,25,75
6295,70,25,80
6296,70,25,85
6297,70,25,90
6298,70,25,95
6299,70,25,100
6300,70,30,0
6301,70,30,5
6302,70,30,10
6303,70,30,15
6304,70,30,20
6305,70,30,25
6306,70,30,30
6307,70,30,35
6308,70,30,40
6309,70,30,45
6310,70,30,50
6311,70,30,55
6312,70,30,60
6313,70,30,65
6314,70,30,70
6315,70,30,75
6316,70,30,80
6317,70,30,85
6318,70,30,90
6319,70,30,95
6320,70,30,100
6321,70,35,0
6322,70,35,5
6323,70,35,10
6324,70,35,15
6325,70,35,20
6326,70,35,25
